15;0.4849
20;0.57474
25;0.65162
30;0.71737
35;0.77329
40;0.82258
45;0.86733
50;0.90793
55;0.94456
60;0.97794
65;1.0083
70;1.0357
75;1.0601
80;1.0819
85;1.0996
90;1.1158
95;1.1317
100;1.1467
105;1.1599
110;1.1719
115;1.1825
120;1.1923
125;1.2015
130;1.2095
135;1.2156
140;1.2195
145;1.223
150;1.2267
155;1.2298
160;1.2325
165;1.2343
170;1.2356
175;1.2355
180;1.2336
185;1.2305
190;1.2278
195;1.2244
200;1.2203
205;1.2155
210;1.2097
215;1.202
220;1.1925
225;1.1821
230;1.1712
235;1.1586
240;1.1441
245;1.1276
250;1.1095
255;1.0897
260;1.0669
265;1.0407
270;1.0108
275;0.97637
280;0.93646
285;0.88937
290;0.83278
295;0.76395
300;0.67821
305;0.56928
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
DPG10 Psi(I)
;
;
0.03;13.885
0.04;27.361
0.05;42.047
0.06;57.824
0.07;73.811
0.08;89.012
0.09;104.22
0.10;119.04
0.11;133.58
0.12;146.92
0.13;160.24
0.14;173
0.15;184.61
0.16;195.8
0.17;206.38
0.18;216.03
0.19;224.72
0.20;232.84
0.21;240.15
0.22;246.76
0.23;252.75
0.24;258.18
0.25;262.97
0.26;267.24
0.27;271.05
0.28;274.47
0.29;277.53
0.30;280.26
0.31;282.7
0.32;284.91
0.33;286.88
0.34;288.66
0.35;290.27
0.36;291.74
0.37;293.08
0.38;294.3
0.39;295.42
0.40;296.45
0.41;297.39
0.42;298.27
0.43;299.08
0.44;299.83
0.45;300.53
0.46;301.18
0.47;301.8
0.48;302.37
0.49;302.91
0.50;303.41
0.51;303.89
0.52;304.34
0.53;304.76
0.54;305.17
0.55;305.55
0.56;305.92
0.57;306.27
0.58;306.6
0.59;306.91
0.60;307.22
0.61;307.51
0.62;307.78
0.63;308.05
0.64;308.31
0.65;308.56
0.66;308.79
0.67;309.02
0.68;309.25
0.69;309.46
0.70;309.67
0.71;309.87
0.72;310.07
0.73;310.25
0.74;310.44
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
DPG10 Co(I)
;
;
0.03;0.13885
0.04;0.41246
0.05;0.83293
0.06;1.4112
0.07;2.1493
0.08;3.0394
0.09;4.0816
0.10;5.272
0.11;6.6078
0.12;8.077
0.13;9.6794
0.14;11.409
0.15;13.256
0.16;15.213
0.17;17.277
0.18;19.438
0.19;21.685
