Freq.	1/S21       v1)
1.70868736562449e+004	       4.01485202369351e+001       -9.37258525068789e+001       
1.70893326782780e+004	       4.01530579335553e+001       -9.37248781337577e+001       
1.70917920541962e+004	       4.01575953399986e+001       -9.37239040110757e+001       
1.70942517840505e+004	       4.01621324564011e+001       -9.37229301386937e+001       
1.70967118678916e+004	       4.01666692828989e+001       -9.37219565164724e+001       
1.70991723057706e+004	       4.01712058196278e+001       -9.37209831442726e+001       
1.71016330977384e+004	       4.01757420667237e+001       -9.37200100219554e+001       
1.71040942438461e+004	       4.01802780243225e+001       -9.37190371493819e+001       
1.71065557441444e+004	       4.01848136925598e+001       -9.37180645264132e+001       
1.71090175986845e+004	       4.01893490715712e+001       -9.37170921529106e+001       
1.71114798075173e+004	       4.01938841614923e+001       -9.37161200287356e+001       
1.71139423706937e+004	       4.01984189624585e+001       -9.37151481537496e+001       
1.71164052882649e+004	       4.02029534746052e+001       -9.37141765278143e+001       
1.71188685602817e+004	       4.02074876980677e+001       -9.37132051507914e+001       
1.71213321867952e+004	       4.02120216329812e+001       -9.37122340225427e+001       
1.71237961678564e+004	       4.02165552794809e+001       -9.37112631429301e+001       
1.71262605035164e+004	       4.02210886377017e+001       -9.37102925118158e+001       
1.71287251938261e+004	       4.02256217077787e+001       -9.37093221290617e+001       
1.71311902388366e+004	       4.02301544898467e+001       -9.37083519945302e+001       
1.71336556385989e+004	       4.02346869840406e+001       -9.37073821080836e+001       
1.71361213931642e+004	       4.02392191904951e+001       -9.37064124695844e+001       
1.71385875025834e+004	       4.02437511093448e+001       -9.37054430788951e+001       
1.71410539669077e+004	       4.02482827407243e+001       -9.37044739358784e+001       
1.71435207861880e+004	       4.02528140847682e+001       -9.37035050403971e+001       
1.71459879604756e+004	       4.02573451416107e+001       -9.37025363923140e+001       
1.71484554898214e+004	       4.02618759113863e+001       -9.37015679914921e+001       
1.71509233742766e+004	       4.02664063942292e+001       -9.37005998377945e+001       
1.71533916138922e+004	       4.02709365902735e+001       -9.36996319310844e+001       
1.71558602087195e+004	       4.02754664996534e+001       -9.36986642712250e+001       
1.71583291588095e+004	       4.02799961225029e+001       -9.36976968580798e+001       
1.71607984642133e+004	       4.02845254589558e+001       -9.36967296915122e+001       
1.71632681249821e+004	       4.02890545091461e+001       -9.36957627713858e+001       
1.71657381411670e+004	       4.02935832732076e+001       -9.36947960975644e+001       
1.71682085128192e+004	       4.02981117512738e+001       -9.36938296699117e+001       
1.71706792399898e+004	       4.03026399434785e+001       -9.36928634882916e+001       
1.71731503227299e+004	       4.03071678499551e+001       -9.36918975525683e+001       
1.71756217610909e+004	       4.03116954708372e+001       -9.36909318626056e+001       
1.71780935551237e+004	       4.03162228062580e+001       -9.36899664182680e+001       
1.71805657048797e+004	       4.03207498563509e+001       -9.36890012194197e+001       
1.71830382104100e+004	       4.03252766212492e+001       -9.36880362659251e+001       
1.71855110717658e+004	       4.03298031010858e+001       -9.36870715576487e+001       
1.71879842889983e+004	       4.03343292959940e+001       -9.36861070944552e+001       
1.71904578621588e+004	       4.03388552061067e+001       -9.36851428762093e+001       
1.71929317912984e+004	       4.03433808315568e+001       -9.36841789027759e+001       
1.71954060764684e+004	       4.03479061724770e+001       -9.36832151740198e+001       
1.71978807177200e+004	       4.03524312290003e+001       -9.36822516898061e+001       
1.72003557151045e+004	       4.03569560012591e+001       -9.36812884499999e+001       
1.72028310686732e+004	       4.03614804893862e+001       -9.36803254544665e+001       
1.72053067784772e+004	       4.03660046935140e+001       -9.36793627030712e+001       
1.72077828445678e+004	       4.03705286137749e+001       -9.36784001956795e+001       
1.72102592669964e+004	       4.03750522503013e+001       -9.36774379321568e+001       
1.72127360458142e+004	       4.03795756032255e+001       -9.36764759123689e+001       
1.72152131810725e+004	       4.03840986726797e+001       -9.36755141361815e+001       
1.72176906728225e+004	       4.03886214587960e+001       -9.36745526034604e+001       
1.72201685211157e+004	       4.03931439617064e+001       -9.36735913140716e+001       
1.72226467260033e+004	       4.03976661815429e+001       -9.36726302678810e+001       
1.72251252875366e+004	       4.04021881184373e+001       -9.36716694647550e+001       
1.72276042057669e+004	       4.04067097725216e+001       -9.36707089045597e+001       
1.72300834807456e+004	       4.04112311439273e+001       -9.36697485871615e+001       
1.72325631125241e+004	       4.04157522327862e+001       -9.36687885124267e+001       
1.72350431011536e+004	       4.04202730392298e+001       -9.36678286802221e+001       
1.72375234466855e+004	       4.04247935633897e+001       -9.36668690904142e+001       
1.72400041491713e+004	       4.04293138053972e+001       -9.36659097428698e+001       
1.72424852086622e+004	       4.04338337653836e+001       -9.36649506374557e+001       
1.72449666252096e+004	       4.04383534434803e+001       -9.36639917740389e+001       
1.72474483988650e+004	       4.04428728398184e+001       -9.36630331524864e+001       
1.72499305296796e+004	       4.04473919545291e+001       -9.36620747726654e+001       
1.72524130177050e+004	       4.04519107877433e+001       -9.36611166344432e+001       
1.72548958629925e+004	       4.04564293395920e+001       -9.36601587376871e+001       
1.72573790655936e+004	       4.04609476102060e+001       -9.36592010822645e+001       
1.72598626255596e+004	       4.04654655997163e+001       -9.36582436680430e+001       
1.72623465429420e+004	       4.04699833082535e+001       -9.36572864948903e+001       
1.72648308177922e+004	       4.04745007359482e+001       -9.36563295626741e+001       
1.72673154501617e+004	       4.04790178829310e+001       -9.36553728712622e+001       
1.72698004401019e+004	       4.04835347493324e+001       -9.36544164205226e+001       
1.72722857876643e+004	       4.04880513352829e+001       -9.36534602103234e+001       
1.72747714929003e+004	       4.04925676409127e+001       -9.36525042405327e+001       
1.72772575558615e+004	       4.04970836663521e+001       -9.36515485110187e+001       
1.72797439765993e+004	       4.05015994117313e+001       -9.36505930216498e+001       
1.72822307551651e+004	       4.05061148771803e+001       -9.36496377722945e+001       
1.72847178916106e+004	       4.05106300628293e+001       -9.36486827628212e+001       
1.72872053859871e+004	       4.05151449688082e+001       -9.36477279930986e+001       
1.72896932383462e+004	       4.05196595952469e+001       -9.36467734629954e+001       
1.72921814487395e+004	       4.05241739422750e+001       -9.36458191723806e+001       
1.72946700172184e+004	       4.05286880100225e+001       -9.36448651211230e+001       
1.72971589438345e+004	       4.05332017986189e+001       -9.36439113090916e+001       
1.72996482286393e+004	       4.05377153081938e+001       -9.36429577361556e+001       
1.73021378716843e+004	       4.05422285388767e+001       -9.36420044021842e+001       
1.73046278730212e+004	       4.05467414907970e+001       -9.36410513070468e+001       
1.73071182327015e+004	       4.05512541640840e+001       -9.36400984506128e+001       
1.73096089507767e+004	       4.05557665588670e+001       -9.36391458327516e+001       
1.73121000272985e+004	       4.05602786752753e+001       -9.36381934533329e+001       
1.73145914623183e+004	       4.05647905134379e+001       -9.36372413122265e+001       
1.73170832558879e+004	       4.05693020734839e+001       -9.36362894093020e+001       
1.73195754080588e+004	       4.05738133555422e+001       -9.36353377444296e+001       
1.73220679188826e+004	       4.05783243597417e+001       -9.36343863174791e+001       
1.73245607884110e+004	       4.05828350862112e+001       -9.36334351283207e+001       
1.73270540166955e+004	       4.05873455350795e+001       -9.36324841768245e+001       
1.73295476037878e+004	       4.05918557064752e+001       -9.36315334628609e+001       
1.73320415497395e+004	       4.05963656005270e+001       -9.36305829863003e+001       
1.73345358546023e+004	       4.06008752173632e+001       -9.36296327470131e+001       
1.73370305184278e+004	       4.06053845571125e+001       -9.36286827448700e+001       
1.73395255412677e+004	       4.06098936199030e+001       -9.36277329797416e+001       
1.73420209231736e+004	       4.06144024058631e+001       -9.36267834514987e+001       
1.73445166641972e+004	       4.06189109151211e+001       -9.36258341600122e+001       
1.73470127643902e+004	       4.06234191478050e+001       -9.36248851051531e+001       
1.73495092238044e+004	       4.06279271040429e+001       -9.36239362867925e+001       
1.73520060424913e+004	       4.06324347839628e+001       -9.36229877048014e+001       
1.73545032205027e+004	       4.06369421876926e+001       -9.36220393590512e+001       
1.73570007578903e+004	       4.06414493153602e+001       -9.36210912494133e+001       
1.73594986547058e+004	       4.06459561670932e+001       -9.36201433757590e+001       
1.73619969110010e+004	       4.06504627430194e+001       -9.36191957379600e+001       
1.73644955268275e+004	       4.06549690432665e+001       -9.36182483358878e+001       
1.73669945022372e+004	       4.06594750679618e+001       -9.36173011694143e+001       
1.73694938372818e+004	       4.06639808172329e+001       -9.36163542384112e+001       
1.73719935320129e+004	       4.06684862912073e+001       -9.36154075427506e+001       
1.73744935864825e+004	       4.06729914900121e+001       -9.36144610823044e+001       
1.73769940007422e+004	       4.06774964137746e+001       -9.36135148569447e+001       
1.73794947748439e+004	       4.06820010626220e+001       -9.36125688665437e+001       
1.73819959088393e+004	       4.06865054366814e+001       -9.36116231109739e+001       
1.73844974027802e+004	       4.06910095360798e+001       -9.36106775901075e+001       
1.73869992567184e+004	       4.06955133609441e+001       -9.36097323038171e+001       
1.73895014707058e+004	       4.07000169114013e+001       -9.36087872519753e+001       
1.73920040447941e+004	       4.07045201875780e+001       -9.36078424344548e+001       
1.73945069790351e+004	       4.07090231896011e+001       -9.36068978511284e+001       
1.73970102734808e+004	       4.07135259175971e+001       -9.36059535018688e+001       
1.73995139281829e+004	       4.07180283716926e+001       -9.36050093865492e+001       
1.74020179431933e+004	       4.07225305520142e+001       -9.36040655050426e+001       
1.74045223185638e+004	       4.07270324586883e+001       -9.36031218572221e+001       
1.74070270543463e+004	       4.07315340918411e+001       -9.36021784429610e+001       
1.74095321505926e+004	       4.07360354515990e+001       -9.36012352621327e+001       
1.74120376073548e+004	       4.07405365380882e+001       -9.36002923146106e+001       
1.74145434246845e+004	       4.07450373514349e+001       -9.35993496002682e+001       
1.74170496026337e+004	       4.07495378917649e+001       -9.35984071189792e+001       
1.74195561412544e+004	       4.07540381592045e+001       -9.35974648706173e+001       
1.74220630405983e+004	       4.07585381538794e+001       -9.35965228550563e+001       
1.74245703007175e+004	       4.07630378759155e+001       -9.35955810721702e+001       
1.74270779216639e+004	       4.07675373254386e+001       -9.35946395218328e+001       
1.74295859034893e+004	       4.07720365025743e+001       -9.35936982039184e+001       
1.74320942462457e+004	       4.07765354074482e+001       -9.35927571183012e+001       
1.74346029499851e+004	       4.07810340401860e+001       -9.35918162648553e+001       
1.74371120147593e+004	       4.07855324009131e+001       -9.35908756434552e+001       
1.74396214406205e+004	       4.07900304897548e+001       -9.35899352539754e+001       
1.74421312276204e+004	       4.07945283068365e+001       -9.35889950962905e+001       
1.74446413758112e+004	       4.07990258522835e+001       -9.35880551702750e+001       
1.74471518852447e+004	       4.08035231262209e+001       -9.35871154758037e+001       
1.74496627559730e+004	       4.08080201287739e+001       -9.35861760127515e+001       
1.74521739880481e+004	       4.08125168600674e+001       -9.35852367809933e+001       
1.74546855815219e+004	       4.08170133202264e+001       -9.35842977804042e+001       
1.74571975364465e+004	       4.08215095093759e+001       -9.35833590108592e+001       
1.74597098528739e+004	       4.08260054276406e+001       -9.35824204722336e+001       
1.74622225308561e+004	       4.08305010751453e+001       -9.35814821644026e+001       
1.74647355704452e+004	       4.08349964520146e+001       -9.35805440872417e+001       
1.74672489716931e+004	       4.08394915583732e+001       -9.35796062406264e+001       
1.74697627346520e+004	       4.08439863943455e+001       -9.35786686244322e+001       
1.74722768593739e+004	       4.08484809600560e+001       -9.35777312385348e+001       
1.74747913459108e+004	       4.08529752556292e+001       -9.35767940828099e+001       
1.74773061943148e+004	       4.08574692811893e+001       -9.35758571571335e+001       
1.74798214046381e+004	       4.08619630368605e+001       -9.35749204613814e+001       
1.74823369769326e+004	       4.08664565227671e+001       -9.35739839954297e+001       
1.74848529112505e+004	       4.08709497390331e+001       -9.35730477591545e+001       
1.74873692076439e+004	       4.08754426857825e+001       -9.35721117524321e+001       
1.74898858661648e+004	       4.08799353631393e+001       -9.35711759751388e+001       
1.74924028868655e+004	       4.08844277712273e+001       -9.35702404271509e+001       
1.74949202697980e+004	       4.08889199101705e+001       -9.35693051083449e+001       
1.74974380150144e+004	       4.08934117800924e+001       -9.35683700185975e+001       
1.74999561225669e+004	       4.08979033811168e+001       -9.35674351577853e+001       
1.75024745925077e+004	       4.09023947133672e+001       -9.35665005257850e+001       
1.75049934248888e+004	       4.09068857769673e+001       -9.35655661224736e+001       
1.75075126197625e+004	       4.09113765720403e+001       -9.35646319477279e+001       
1.75100321771809e+004	       4.09158670987098e+001       -9.35636980014251e+001       
1.75125520971962e+004	       4.09203573570990e+001       -9.35627642834422e+001       
1.75150723798606e+004	       4.09248473473311e+001       -9.35618307936564e+001       
1.75175930252262e+004	       4.09293370695293e+001       -9.35608975319451e+001       
1.75201140333453e+004	       4.09338265238167e+001       -9.35599644981856e+001       
1.75226354042700e+004	       4.09383157103164e+001       -9.35590316922555e+001       
1.75251571380526e+004	       4.09428046291512e+001       -9.35580991140323e+001       
1.75276792347453e+004	       4.09472932804440e+001       -9.35571667633937e+001       
1.75302016944003e+004	       4.09517816643177e+001       -9.35562346402174e+001       
1.75327245170699e+004	       4.09562697808950e+001       -9.35553027443813e+001       
1.75352477028063e+004	       4.09607576302986e+001       -9.35543710757633e+001       
1.75377712516617e+004	       4.09652452126510e+001       -9.35534396342414e+001       
1.75402951636885e+004	       4.09697325280749e+001       -9.35525084196938e+001       
1.75428194389388e+004	       4.09742195766925e+001       -9.35515774319987e+001       
1.75453440774649e+004	       4.09787063586263e+001       -9.35506466710343e+001       
1.75478690793192e+004	       4.09831928739987e+001       -9.35497161366791e+001       
1.75503944445539e+004	       4.09876791229319e+001       -9.35487858288115e+001       
1.75529201732213e+004	       4.09921651055480e+001       -9.35478557473100e+001       
1.75554462653737e+004	       4.09966508219691e+001       -9.35469258920534e+001       
1.75579727210634e+004	       4.10011362723173e+001       -9.35459962629203e+001       
1.75604995403428e+004	       4.10056214567146e+001       -9.35450668597896e+001       
1.75630267232641e+004	       4.10101063752828e+001       -9.35441376825402e+001       
1.75655542698798e+004	       4.10145910281437e+001       -9.35432087310511e+001       
1.75680821802420e+004	       4.10190754154191e+001       -9.35422800052014e+001       
1.75706104544033e+004	       4.10235595372307e+001       -9.35413515048703e+001       
1.75731390924159e+004	       4.10280433937001e+001       -9.35404232299370e+001       
1.75756680943321e+004	       4.10325269849488e+001       -9.35394951802809e+001       
1.75781974602045e+004	       4.10370103110983e+001       -9.35385673557815e+001       
1.75807271900853e+004	       4.10414933722701e+001       -9.35376397563182e+001       
1.75832572840270e+004	       4.10459761685853e+001       -9.35367123817707e+001       
1.75857877420818e+004	       4.10504587001653e+001       -9.35357852320188e+001       
1.75883185643024e+004	       4.10549409671313e+001       -9.35348583069421e+001       
1.75908497507409e+004	       4.10594229696044e+001       -9.35339316064207e+001       
1.75933813014499e+004	       4.10639047077056e+001       -9.35330051303344e+001       
1.75959132164818e+004	       4.10683861815560e+001       -9.35320788785633e+001       
1.75984454958890e+004	       4.10728673912764e+001       -9.35311528509876e+001       
1.76009781397239e+004	       4.10773483369877e+001       -9.35302270474875e+001       
1.76035111480390e+004	       4.10818290188107e+001       -9.35293014679433e+001       
1.76060445208868e+004	       4.10863094368660e+001       -9.35283761122355e+001       
1.76085782583197e+004	       4.10907895912743e+001       -9.35274509802445e+001       
1.76111123603901e+004	       4.10952694821562e+001       -9.35265260718509e+001       
1.76136468271506e+004	       4.10997491096322e+001       -9.35256013869354e+001       
1.76161816586537e+004	       4.11042284738226e+001       -9.35246769253787e+001       
1.76187168549517e+004	       4.11087075748479e+001       -9.35237526870618e+001       
1.76212524160973e+004	       4.11131864128283e+001       -9.35228286718654e+001       
1.76237883421429e+004	       4.11176649878841e+001       -9.35219048796707e+001       
1.76263246331411e+004	       4.11221433001353e+001       -9.35209813103587e+001       
1.76288612891443e+004	       4.11266213497022e+001       -9.35200579638107e+001       
1.76313983102051e+004	       4.11310991367047e+001       -9.35191348399079e+001       
1.76339356963761e+004	       4.11355766612627e+001       -9.35182119385317e+001       
1.76364734477097e+004	       4.11400539234961e+001       -9.35172892595634e+001       
1.76390115642586e+004	       4.11445309235248e+001       -9.35163668028848e+001       
1.76415500460752e+004	       4.11490076614685e+001       -9.35154445683773e+001       
1.76440888932122e+004	       4.11534841374467e+001       -9.35145225559227e+001       
1.76466281057221e+004	       4.11579603515792e+001       -9.35136007654028e+001       
1.76491676836576e+004	       4.11624363039855e+001       -9.35126791966994e+001       
1.76517076270711e+004	       4.11669119947851e+001       -9.35117578496946e+001       
1.76542479360153e+004	       4.11713874240972e+001       -9.35108367242704e+001       
1.76567886105429e+004	       4.11758625920414e+001       -9.35099158203088e+001       
1.76593296507063e+004	       4.11803374987367e+001       -9.35089951376923e+001       
1.76618710565583e+004	       4.11848121443025e+001       -9.35080746763029e+001       
1.76644128281514e+004	       4.11892865288578e+001       -9.35071544360232e+001       
1.76669549655383e+004	       4.11937606525217e+001       -9.35062344167356e+001       
1.76694974687717e+004	       4.11982345154132e+001       -9.35053146183227e+001       
1.76720403379042e+004	       4.12027081176512e+001       -9.35043950406672e+001       
1.76745835729884e+004	       4.12071814593545e+001       -9.35034756836517e+001       
1.76771271740770e+004	       4.12116545406420e+001       -9.35025565471591e+001       
1.76796711412227e+004	       4.12161273616323e+001       -9.35016376310722e+001       
1.76822154744781e+004	       4.12205999224442e+001       -9.35007189352742e+001       
1.76847601738960e+004	       4.12250722231961e+001       -9.34998004596480e+001       
1.76873052395291e+004	       4.12295442640066e+001       -9.34988822040768e+001       
1.76898506714300e+004	       4.12340160449941e+001       -9.34979641684438e+001       
1.76923964696514e+004	       4.12384875662771e+001       -9.34970463526325e+001       
1.76949426342462e+004	       4.12429588279737e+001       -9.34961287565261e+001       
1.76974891652669e+004	       4.12474298302024e+001       -9.34952113800082e+001       
1.77000360627664e+004	       4.12519005730812e+001       -9.34942942229623e+001       
1.77025833267973e+004	       4.12563710567282e+001       -9.34933772852722e+001       
1.77051309574125e+004	       4.12608412812615e+001       -9.34924605668216e+001       
1.77076789546647e+004	       4.12653112467991e+001       -9.34915440674943e+001       
1.77102273186066e+004	       4.12697809534589e+001       -9.34906277871742e+001       
1.77127760492910e+004	       4.12742504013586e+001       -9.34897117257453e+001       
1.77153251467708e+004	       4.12787195906162e+001       -9.34887958830917e+001       
1.77178746110986e+004	       4.12831885213492e+001       -9.34878802590976e+001       
1.77204244423273e+004	       4.12876571936754e+001       -9.34869648536473e+001       
1.77229746405097e+004	       4.12921256077122e+001       -9.34860496666250e+001       
1.77255252056985e+004	       4.12965937635772e+001       -9.34851346979151e+001       
1.77280761379467e+004	       4.13010616613879e+001       -9.34842199474023e+001       
1.77306274373070e+004	       4.13055293012615e+001       -9.34833054149710e+001       
1.77331791038323e+004	       4.13099966833155e+001       -9.34823911005060e+001       
1.77357311375753e+004	       4.13144638076670e+001       -9.34814770038919e+001       
1.77382835385890e+004	       4.13189306744332e+001       -9.34805631250137e+001       
1.77408363069263e+004	       4.13233972837313e+001       -9.34796494637562e+001       
1.77433894426399e+004	       4.13278636356781e+001       -9.34787360200044e+001       
1.77459429457827e+004	       4.13323297303908e+001       -9.34778227936434e+001       
1.77484968164076e+004	       4.13367955679863e+001       -9.34769097845585e+001       
1.77510510545676e+004	       4.13412611485812e+001       -9.34759969926348e+001       
1.77536056603154e+004	       4.13457264722926e+001       -9.34750844177576e+001       
1.77561606337041e+004	       4.13501915392369e+001       -9.34741720598124e+001       
1.77587159747864e+004	       4.13546563495309e+001       -9.34732599186847e+001       
1.77612716836154e+004	       4.13591209032912e+001       -9.34723479942601e+001       
1.77638277602439e+004	       4.13635852006342e+001       -9.34714362864242e+001       
1.77663842047249e+004	       4.13680492416764e+001       -9.34705247950627e+001       
1.77689410171113e+004	       4.13725130265342e+001       -9.34696135200615e+001       
1.77714981974560e+004	       4.13769765553238e+001       -9.34687024613065e+001       
1.77740557458121e+004	       4.13814398281616e+001       -9.34677916186837e+001       
1.77766136622324e+004	       4.13859028451636e+001       -9.34668809920792e+001       
1.77791719467700e+004	       4.13903656064461e+001       -9.34659705813790e+001       
1.77817305994778e+004	       4.13948281121249e+001       -9.34650603864695e+001       
1.77842896204088e+004	       4.13992903623163e+001       -9.34641504072369e+001       
1.77868490096160e+004	       4.14037523571359e+001       -9.34632406435678e+001       
1.77894087671524e+004	       4.14082140966997e+001       -9.34623310953484e+001       
1.77919688930710e+004	       4.14126755811235e+001       -9.34614217624654e+001       
1.77945293874248e+004	       4.14171368105230e+001       -9.34605126448055e+001       
1.77970902502669e+004	       4.14215977850138e+001       -9.34596037422554e+001       
1.77996514816503e+004	       4.14260585047115e+001       -9.34586950547018e+001       
1.78022130816279e+004	       4.14305189697316e+001       -9.34577865820316e+001       
1.78047750502529e+004	       4.14349791801897e+001       -9.34568783241319e+001       
1.78073373875783e+004	       4.14394391362009e+001       -9.34559702808897e+001       
1.78099000936572e+004	       4.14438988378809e+001       -9.34550624521921e+001       
1.78124631685426e+004	       4.14483582853446e+001       -9.34541548379262e+001       
1.78150266122877e+004	       4.14528174787074e+001       -9.34532474379795e+001       
1.78175904249454e+004	       4.14572764180844e+001       -9.34523402522393e+001       
1.78201546065689e+004	       4.14617351035906e+001       -9.34514332805930e+001       
1.78227191572113e+004	       4.14661935353411e+001       -9.34505265229281e+001       
1.78252840769257e+004	       4.14706517134507e+001       -9.34496199791323e+001       
1.78278493657652e+004	       4.14751096380344e+001       -9.34487136490933e+001       
1.78304150237830e+004	       4.14795673092069e+001       -9.34478075326989e+001       
1.78329810510321e+004	       4.14840247270830e+001       -9.34469016298368e+001       
1.78355474475657e+004	       4.14884818917773e+001       -9.34459959403951e+001       
1.78381142134369e+004	       4.14929388034046e+001       -9.34450904642617e+001       
1.78406813486989e+004	       4.14973954620792e+001       -9.34441852013247e+001       
1.78432488534049e+004	       4.15018518679157e+001       -9.34432801514724e+001       
1.78458167276080e+004	       4.15063080210285e+001       -9.34423753145930e+001       
1.78483849713615e+004	       4.15107639215319e+001       -9.34414706905747e+001       
1.78509535847183e+004	       4.15152195695403e+001       -9.34405662793061e+001       
1.78535225677319e+004	       4.15196749651679e+001       -9.34396620806756e+001       
1.78560919204553e+004	       4.15241301085288e+001       -9.34387580945718e+001       
1.78586616429418e+004	       4.15285849997370e+001       -9.34378543208833e+001       
1.78612317352446e+004	       4.15330396389067e+001       -9.34369507594990e+001       
1.78638021974169e+004	       4.15374940261518e+001       -9.34360474103075e+001       
1.78663730295120e+004	       4.15419481615862e+001       -9.34351442731978e+001       
1.78689442315830e+004	       4.15464020453238e+001       -9.34342413480588e+001       
1.78715158036832e+004	       4.15508556774782e+001       -9.34333386347797e+001       
1.78740877458660e+004	       4.15553090581633e+001       -9.34324361332494e+001       
1.78766600581844e+004	       4.15597621874926e+001       -9.34315338433574e+001       
1.78792327406919e+004	       4.15642150655798e+001       -9.34306317649927e+001       
1.78818057934416e+004	       4.15686676925383e+001       -9.34297298980448e+001       
1.78843792164869e+004	       4.15731200684816e+001       -9.34288282424032e+001       
1.78869530098810e+004	       4.15775721935231e+001       -9.34279267979574e+001       
1.78895271736773e+004	       4.15820240677761e+001       -9.34270255645969e+001       
1.78921017079290e+004	       4.15864756913539e+001       -9.34261245422114e+001       
1.78946766126895e+004	       4.15909270643697e+001       -9.34252237306908e+001       
1.78972518880120e+004	       4.15953781869366e+001       -9.34243231299248e+001       
1.78998275339500e+004	       4.15998290591677e+001       -9.34234227398033e+001       
1.79024035505568e+004	       4.16042796811759e+001       -9.34225225602164e+001       
1.79049799378856e+004	       4.16087300530743e+001       -9.34216225910541e+001       
1.79075566959899e+004	       4.16131801749757e+001       -9.34207228322067e+001       
1.79101338249230e+004	       4.16176300469929e+001       -9.34198232835642e+001       
1.79127113247382e+004	       4.16220796692386e+001       -9.34189239450170e+001       
1.79152891954890e+004	       4.16265290418257e+001       -9.34180248164555e+001       
1.79178674372288e+004	       4.16309781648666e+001       -9.34171258977702e+001       
1.79204460500108e+004	       4.16354270384740e+001       -9.34162271888516e+001       
1.79230250338886e+004	       4.16398756627603e+001       -9.34153286895903e+001       
1.79256043889155e+004	       4.16443240378380e+001       -9.34144303998770e+001       
1.79281841151449e+004	       4.16487721638195e+001       -9.34135323196025e+001       
1.79307642126303e+004	       4.16532200408170e+001       -9.34126344486577e+001       
1.79333446814251e+004	       4.16576676689429e+001       -9.34117367869334e+001       
1.79359255215827e+004	       4.16621150483092e+001       -9.34108393343207e+001       
1.79385067331566e+004	       4.16665621790282e+001       -9.34099420907106e+001       
1.79410883162002e+004	       4.16710090612119e+001       -9.34090450559944e+001       
1.79436702707669e+004	       4.16754556949723e+001       -9.34081482300632e+001       
1.79462525969103e+004	       4.16799020804212e+001       -9.34072516128084e+001       
1.79488352946838e+004	       4.16843482176707e+001       -9.34063552041214e+001       
1.79514183641410e+004	       4.16887941068324e+001       -9.34054590038936e+001       
1.79540018053352e+004	       4.16932397480182e+001       -9.34045630120165e+001       
1.79565856183200e+004	       4.16976851413397e+001       -9.34036672283819e+001       
1.79591698031489e+004	       4.17021302869085e+001       -9.34027716528813e+001       
1.79617543598754e+004	       4.17065751848363e+001       -9.34018762854067e+001       
1.79643392885530e+004	       4.17110198352344e+001       -9.34009811258497e+001       
1.79669245892353e+004	       4.17154642382144e+001       -9.34000861741024e+001       
1.79695102619758e+004	       4.17199083938875e+001       -9.33991914300568e+001       
1.79720963068280e+004	       4.17243523023652e+001       -9.33982968936049e+001       
1.79746827238455e+004	       4.17287959637586e+001       -9.33974025646390e+001       
1.79772695130819e+004	       4.17332393781790e+001       -9.33965084430511e+001       
1.79798566745907e+004	       4.17376825457374e+001       -9.33956145287337e+001       
1.79824442084254e+004	       4.17421254665449e+001       -9.33947208215791e+001       
1.79850321146398e+004	       4.17465681407126e+001       -9.33938273214798e+001       
1.79876203932873e+004	       4.17510105683513e+001       -9.33929340283284e+001       
1.79902090444215e+004	       4.17554527495719e+001       -9.33920409420174e+001       
1.79927980680962e+004	       4.17598946844853e+001       -9.33911480624395e+001       
1.79953874643648e+004	       4.17643363732021e+001       -9.33902553894876e+001       
1.79979772332810e+004	       4.17687778158332e+001       -9.33893629230544e+001       
1.80005673748984e+004	       4.17732190124890e+001       -9.33884706630328e+001       
1.80031578892707e+004	       4.17776599632803e+001       -9.33875786093159e+001       
1.80057487764515e+004	       4.17821006683174e+001       -9.33866867617967e+001       
1.80083400364945e+004	       4.17865411277108e+001       -9.33857951203684e+001       
1.80109316694533e+004	       4.17909813415709e+001       -9.33849036849242e+001       
1.80135236753816e+004	       4.17954213100080e+001       -9.33840124553574e+001       
1.80161160543330e+004	       4.17998610331324e+001       -9.33831214315613e+001       
1.80187088063613e+004	       4.18043005110543e+001       -9.33822306134294e+001       
1.80213019315202e+004	       4.18087397438837e+001       -9.33813400008553e+001       
1.80238954298633e+004	       4.18131787317309e+001       -9.33804495937324e+001       
1.80264893014443e+004	       4.18176174747057e+001       -9.33795593919545e+001       
1.80290835463170e+004	       4.18220559729182e+001       -9.33786693954154e+001       
1.80316781645350e+004	       4.18264942264782e+001       -9.33777796040088e+001       
1.80342731561522e+004	       4.18309322354956e+001       -9.33768900176286e+001       
1.80368685212222e+004	       4.18353700000801e+001       -9.33760006361689e+001       
1.80394642597988e+004	       4.18398075203414e+001       -9.33751114595236e+001       
1.80420603719357e+004	       4.18442447963891e+001       -9.33742224875869e+001       
1.80446568576867e+004	       4.18486818283330e+001       -9.33733337202529e+001       
1.80472537171057e+004	       4.18531186162824e+001       -9.33724451574160e+001       
1.80498509502462e+004	       4.18575551603469e+001       -9.33715567989704e+001       
1.80524485571622e+004	       4.18619914606358e+001       -9.33706686448107e+001       
1.80550465379074e+004	       4.18664275172585e+001       -9.33697806948312e+001       
1.80576448925356e+004	       4.18708633303243e+001       -9.33688929489265e+001       
1.80602436211006e+004	       4.18752988999423e+001       -9.33680054069913e+001       
1.80628427236563e+004	       4.18797342262218e+001       -9.33671180689203e+001       
1.80654422002565e+004	       4.18841693092719e+001       -9.33662309346083e+001       
