Freq.	V(out)
2.75731319985191e+004	6.63672396421916e-001     6.55326890894561e-001
2.75766327711406e+004	6.63680054463773e-001     6.55409740090444e-001
2.75801339882312e+004	6.63687714442087e-001     6.55492599670965e-001
2.75836356498476e+004	6.63695376357328e-001     6.55575469637385e-001
2.75871377560460e+004	6.63703040209988e-001     6.55658349990977e-001
2.75906403068830e+004	6.63710706000563e-001     6.55741240733004e-001
2.75941433024150e+004	6.63718373729532e-001     6.55824141864739e-001
2.75976467426985e+004	6.63726043397384e-001     6.55907053387445e-001
2.76011506277899e+004	6.63733715004607e-001     6.55989975302395e-001
2.76046549577457e+004	6.63741388551690e-001     6.56072907610856e-001
2.76081597326224e+004	6.63749064039129e-001     6.56155850314093e-001
2.76116649524765e+004	6.63756741467408e-001     6.56238803413379e-001
2.76151706173645e+004	6.63764420837010e-001     6.56321766909980e-001
2.76186767273428e+004	6.63772102148423e-001     6.56404740805169e-001
2.76221832824680e+004	6.63779785402145e-001     6.56487725100210e-001
2.76256902827966e+004	6.63787470598662e-001     6.56570719796375e-001
2.76291977283851e+004	6.63795157738452e-001     6.56653724894938e-001
2.76327056192901e+004	6.63802846822023e-001     6.56736740397157e-001
2.76362139555681e+004	6.63810537849850e-001     6.56819766304316e-001
2.76397227372757e+004	6.63818230822438e-001     6.56902802617673e-001
2.76432319644693e+004	6.63825925740255e-001     6.56985849338503e-001
2.76467416372056e+004	6.63833622603809e-001     6.57068906468077e-001
2.76502517555411e+004	6.63841321413575e-001     6.57151974007664e-001
2.76537623195324e+004	6.63849022170062e-001     6.57235051958533e-001
2.76572733292361e+004	6.63856724873737e-001     6.57318140321959e-001
2.76607847847088e+004	6.63864429525113e-001     6.57401239099205e-001
2.76642966860070e+004	6.63872136124668e-001     6.57484348291548e-001
2.76678090331874e+004	6.63879844672891e-001     6.57567467900262e-001
2.76713218263066e+004	6.63887555170275e-001     6.57650597926610e-001
2.76748350654212e+004	6.63895267617312e-001     6.57733738371866e-001
2.76783487505878e+004	6.63902982014500e-001     6.57816889237303e-001
2.76818628818630e+004	6.63910698362315e-001     6.57900050524196e-001
2.76853774593036e+004	6.63918416661256e-001     6.57983222233810e-001
2.76888924829661e+004	6.63926136911812e-001     6.58066404367421e-001
2.76924079529072e+004	6.63933859114477e-001     6.58149596926297e-001
2.76959238691835e+004	6.63941583269748e-001     6.58232799911713e-001
2.76994402318518e+004	6.63949309378104e-001     6.58316013324945e-001
2.77029570409686e+004	6.63957037440046e-001     6.58399237167260e-001
2.77064742965908e+004	6.63964767456061e-001     6.58482471439928e-001
2.77099919987749e+004	6.63972499426642e-001     6.58565716144229e-001
2.77135101475777e+004	6.63980233352282e-001     6.58648971281433e-001
2.77170287430558e+004	6.63987969233480e-001     6.58732236852811e-001
2.77205477852661e+004	6.63995707070711e-001     6.58815512859638e-001
2.77240672742651e+004	6.64003446864484e-001     6.58898799303187e-001
2.77275872101097e+004	6.64011188615284e-001     6.58982096184734e-001
2.77311075928565e+004	6.64018932323609e-001     6.59065403505546e-001
2.77346284225624e+004	6.64026677989941e-001     6.59148721266899e-001
2.77381496992839e+004	6.64034425614782e-001     6.59232049470076e-001
2.77416714230780e+004	6.64042175198626e-001     6.59315388116339e-001
2.77451935940014e+004	6.64049926741962e-001     6.59398737206965e-001
2.77487162121108e+004	6.64057680245278e-001     6.59482096743236e-001
2.77522392774630e+004	6.64065435709086e-001     6.59565466726414e-001
2.77557627901147e+004	6.64073193133861e-001     6.59648847157782e-001
2.77592867501229e+004	6.64080952520102e-001     6.59732238038613e-001
2.77628111575443e+004	6.64088713868308e-001     6.59815639370181e-001
2.77663360124356e+004	6.64096477178965e-001     6.59899051153761e-001
2.77698613148538e+004	6.64104242452570e-001     6.59982473390630e-001
2.77733870648555e+004	6.64112009689616e-001     6.60065906082062e-001
2.77769132624977e+004	6.64119778890608e-001     6.60149349229330e-001
2.77804399078372e+004	6.64127550056028e-001     6.60232802833715e-001
2.77839670009308e+004	6.64135323186374e-001     6.60316266896485e-001
2.77874945418354e+004	6.64143098282141e-001     6.60399741418924e-001
2.77910225306078e+004	6.64150875343823e-001     6.60483226402302e-001
2.77945509673048e+004	6.64158654371917e-001     6.60566721847899e-001
2.77980798519835e+004	6.64166435366926e-001     6.60650227756987e-001
2.78016091847005e+004	6.64174218329318e-001     6.60733744130850e-001
2.78051389655129e+004	6.64182003259615e-001     6.60817270970755e-001
2.78086691944775e+004	6.64189790158304e-001     6.60900808277983e-001
2.78121998716512e+004	6.64197579025885e-001     6.60984356053816e-001
2.78157309970909e+004	6.64205369862842e-001     6.61067914299524e-001
2.78192625708536e+004	6.64213162669681e-001     6.61151483016385e-001
2.78227945929961e+004	6.64220957446895e-001     6.61235062205677e-001
2.78263270635754e+004	6.64228754194975e-001     6.61318651868678e-001
2.78298599826483e+004	6.64236552914428e-001     6.61402252006665e-001
2.78333933502720e+004	6.64244353605740e-001     6.61485862620920e-001
2.78369271665032e+004	6.64252156269416e-001     6.61569483712716e-001
2.78404614313990e+004	6.64259960905948e-001     6.61653115283328e-001
2.78439961450163e+004	6.64267767515826e-001     6.61736757334041e-001
2.78475313074121e+004	6.64275576099556e-001     6.61820409866131e-001
2.78510669186434e+004	6.64283386657628e-001     6.61904072880873e-001
2.78546029787672e+004	6.64291199190549e-001     6.61987746379550e-001
2.78581394878404e+004	6.64299013698813e-001     6.62071430363438e-001
2.78616764459200e+004	6.64306830182912e-001     6.62155124833817e-001
2.78652138530631e+004	6.64314648643348e-001     6.62238829791966e-001
2.78687517093267e+004	6.64322469080613e-001     6.62322545239163e-001
2.78722900147678e+004	6.64330291495213e-001     6.62406271176690e-001
2.78758287694434e+004	6.64338115887643e-001     6.62490007605822e-001
2.78793679734105e+004	6.64345942258391e-001     6.62573754527843e-001
2.78829076267263e+004	6.64353770607963e-001     6.62657511944031e-001
2.78864477294477e+004	6.64361600936864e-001     6.62741279855663e-001
2.78899882816318e+004	6.64369433245582e-001     6.62825058264026e-001
2.78935292833357e+004	6.64377267534624e-001     6.62908847170389e-001
2.78970707346165e+004	6.64385103804474e-001     6.62992646576045e-001
2.79006126355311e+004	6.64392942055642e-001     6.63076456482268e-001
2.79041549861368e+004	6.64400782288629e-001     6.63160276890333e-001
2.79076977864906e+004	6.64408624503926e-001     6.63244107801535e-001
2.79112410366497e+004	6.64416468702045e-001     6.63327949217140e-001
2.79147847366710e+004	6.64424314883467e-001     6.63411801138436e-001
2.79183288866118e+004	6.64432163048698e-001     6.63495663566704e-001
2.79218734865291e+004	6.64440013198245e-001     6.63579536503226e-001
2.79254185364801e+004	6.64447865332598e-001     6.63663419949282e-001
2.79289640365220e+004	6.64455719452263e-001     6.63747313906151e-001
2.79325099867118e+004	6.64463575557736e-001     6.63831218375121e-001
2.79360563871068e+004	6.64471433649526e-001     6.63915133357467e-001
2.79396032377640e+004	6.64479293728114e-001     6.63999058854474e-001
2.79431505387407e+004	6.64487155794017e-001     6.64082994867426e-001
2.79466982900940e+004	6.64495019847728e-001     6.64166941397602e-001
2.79502464918811e+004	6.64502885889750e-001     6.64250898446288e-001
2.79537951441592e+004	6.64510753920583e-001     6.64334866014760e-001
2.79573442469855e+004	6.64518623940724e-001     6.64418844104311e-001
2.79608938004172e+004	6.64526495950682e-001     6.64502832716212e-001
2.79644438045115e+004	6.64534369950950e-001     6.64586831851757e-001
2.79679942593257e+004	6.64542245942028e-001     6.64670841512219e-001
2.79715451649168e+004	6.64550123924432e-001     6.64754861698890e-001
2.79750965213423e+004	6.64558003898637e-001     6.64838892413048e-001
2.79786483286592e+004	6.64565885865169e-001     6.64922933655977e-001
2.79822005869250e+004	6.64573769824520e-001     6.65006985428964e-001
2.79857532961967e+004	6.64581655777187e-001     6.65091047733292e-001
2.79893064565318e+004	6.64589543723679e-001     6.65175120570239e-001
2.79928600679873e+004	6.64597433664499e-001     6.65259203941097e-001
2.79964141306207e+004	6.64605325600146e-001     6.65343297847144e-001
2.79999686444893e+004	6.64613219531114e-001     6.65427402289671e-001
2.80035236096502e+004	6.64621115457919e-001     6.65511517269957e-001
2.80070790261608e+004	6.64629013381056e-001     6.65595642789289e-001
2.80106348940784e+004	6.64636913301026e-001     6.65679778848950e-001
2.80141912134603e+004	6.64644815218333e-001     6.65763925450227e-001
2.80177479843638e+004	6.64652719133489e-001     6.65848082594407e-001
2.80213052068463e+004	6.64660625046983e-001     6.65932250282772e-001
2.80248628809651e+004	6.64668532959331e-001     6.66016428516605e-001
2.80284210067775e+004	6.64676442871018e-001     6.66100617297194e-001
2.80319795843409e+004	6.64684354782562e-001     6.66184816625831e-001
2.80355386137127e+004	6.64692268694466e-001     6.66269026503793e-001
2.80390980949501e+004	6.64700184607225e-001     6.66353246932365e-001
2.80426580281106e+004	6.64708102521356e-001     6.66437477912844e-001
2.80462184132516e+004	6.64716022437347e-001     6.66521719446508e-001
2.80497792504304e+004	6.64723944355714e-001     6.66605971534643e-001
2.80533405397044e+004	6.64731868276952e-001     6.66690234178538e-001
2.80569022811310e+004	6.64739794201576e-001     6.66774507379481e-001
2.80604644747677e+004	6.64747722130082e-001     6.66858791138753e-001
2.80640271206718e+004	6.64755652062972e-001     6.66943085457648e-001
2.80675902189008e+004	6.64763584000763e-001     6.67027390337449e-001
2.80711537695121e+004	6.64771517943944e-001     6.67111705779442e-001
2.80747177725631e+004	6.64779453893031e-001     6.67196031784924e-001
2.80782822281113e+004	6.64787391848524e-001     6.67280368355169e-001
2.80818471362141e+004	6.64795331810927e-001     6.67364715491472e-001
2.80854124969290e+004	6.64803273780754e-001     6.67449073195119e-001
2.80889783103134e+004	6.64811217758503e-001     6.67533441467400e-001
2.80925445764249e+004	6.64819163744674e-001     6.67617820309603e-001
2.80961112953208e+004	6.64827111739783e-001     6.67702209723011e-001
2.80996784670588e+004	6.64835061744324e-001     6.67786609708922e-001
2.81032460916962e+004	6.64843013758812e-001     6.67871020268618e-001
2.81068141692906e+004	6.64850967783755e-001     6.67955441403385e-001
2.81103826998995e+004	6.64858923819654e-001     6.68039873114520e-001
2.81139516835804e+004	6.64866881867015e-001     6.68124315403305e-001
2.81175211203908e+004	6.64874841926354e-001     6.68208768271033e-001
2.81210910103883e+004	6.64882803998159e-001     6.68293231718990e-001
2.81246613536304e+004	6.64890768082948e-001     6.68377705748468e-001
2.81282321501746e+004	6.64898734181227e-001     6.68462190360754e-001
2.81318034000786e+004	6.64906702293498e-001     6.68546685557143e-001
2.81353751033997e+004	6.64914672420277e-001     6.68631191338921e-001
2.81389472601958e+004	6.64922644562063e-001     6.68715707707379e-001
2.81425198705242e+004	6.64930618719371e-001     6.68800234663804e-001
2.81460929344426e+004	6.64938594892700e-001     6.68884772209489e-001
2.81496664520085e+004	6.64946573082558e-001     6.68969320345724e-001
2.81532404232797e+004	6.64954553289459e-001     6.69053879073801e-001
2.81568148483136e+004	6.64962535513901e-001     6.69138448395010e-001
2.81603897271679e+004	6.64970519756402e-001     6.69223028310642e-001
2.81639650599001e+004	6.64978506017466e-001     6.69307618821985e-001
2.81675408465681e+004	6.64986494297601e-001     6.69392219930331e-001
2.81711170872292e+004	6.64994484597312e-001     6.69476831636979e-001
2.81746937819413e+004	6.65002476917104e-001     6.69561453943209e-001
2.81782709307619e+004	6.65010471257505e-001     6.69646086850319e-001
2.81818485337487e+004	6.65018467619001e-001     6.69730730359599e-001
2.81854265909594e+004	6.65026466002116e-001     6.69815384472340e-001
2.81890051024516e+004	6.65034466407352e-001     6.69900049189836e-001
2.81925840682831e+004	6.65042468835210e-001     6.69984724513380e-001
2.81961634885114e+004	6.65050473286218e-001     6.70069410444259e-001
2.81997433631943e+004	6.65058479760869e-001     6.70154106983774e-001
2.82033236923895e+004	6.65066488259681e-001     6.70238814133208e-001
2.82069044761547e+004	6.65074498783159e-001     6.70323531893862e-001
2.82104857145476e+004	6.65082511331820e-001     6.70408260267023e-001
2.82140674076260e+004	6.65090525906157e-001     6.70492999253986e-001
2.82176495554475e+004	6.65098542506696e-001     6.70577748856043e-001
2.82212321580698e+004	6.65106561133946e-001     6.70662509074492e-001
2.82248152155508e+004	6.65114581788405e-001     6.70747279910620e-001
2.82283987279482e+004	6.65122604470595e-001     6.70832061365726e-001
2.82319826953198e+004	6.65130629181020e-001     6.70916853441096e-001
2.82355671177232e+004	6.65138655920194e-001     6.71001656138036e-001
2.82391519952164e+004	6.65146684688628e-001     6.71086469457830e-001
2.82427373278570e+004	6.65154715486832e-001     6.71171293401773e-001
2.82463231157028e+004	6.65162748315318e-001     6.71256127971165e-001
2.82499093588117e+004	6.65170783174590e-001     6.71340973167296e-001
2.82534960572414e+004	6.65178820065162e-001     6.71425828991460e-001
2.82570832110498e+004	6.65186858987555e-001     6.71510695444954e-001
2.82606708202946e+004	6.65194899942261e-001     6.71595572529075e-001
2.82642588850337e+004	6.65202942929815e-001     6.71680460245110e-001
2.82678474053250e+004	6.65210987950706e-001     6.71765358594362e-001
2.82714363812262e+004	6.65219035005467e-001     6.71850267578122e-001
2.82750258127952e+004	6.65227084094594e-001     6.71935187197690e-001
2.82786157000899e+004	6.65235135218603e-001     6.72020117454358e-001
2.82822060431681e+004	6.65243188378010e-001     6.72105058349420e-001
2.82857968420877e+004	6.65251243573330e-001     6.72190009884175e-001
2.82893880969065e+004	6.65259300805056e-001     6.72274972059920e-001
2.82929798076825e+004	6.65267360073724e-001     6.72359944877946e-001
2.82965719744735e+004	6.65275421379842e-001     6.72444928339557e-001
2.83001645973375e+004	6.65283484723910e-001     6.72529922446042e-001
2.83037576763323e+004	6.65291550106451e-001     6.72614927198701e-001
2.83073512115158e+004	6.65299617527975e-001     6.72699942598829e-001
2.83109452029460e+004	6.65307686988998e-001     6.72784968647723e-001
2.83145396506808e+004	6.65315758490026e-001     6.72870005346687e-001
2.83181345547782e+004	6.65323832031589e-001     6.72955052697007e-001
2.83217299152960e+004	6.65331907614179e-001     6.73040110699990e-001
2.83253257322922e+004	6.65339985238326e-001     6.73125179356928e-001
2.83289220058248e+004	6.65348064904535e-001     6.73210258669118e-001
2.83325187359517e+004	6.65356146613322e-001     6.73295348637861e-001
2.83361159227310e+004	6.65364230365206e-001     6.73380449264451e-001
2.83397135662205e+004	6.65372316160681e-001     6.73465560550191e-001
2.83433116664783e+004	6.65380404000294e-001     6.73550682496375e-001
2.83469102235623e+004	6.65388493884544e-001     6.73635815104304e-001
2.83505092375307e+004	6.65396585813937e-001     6.73720958375274e-001
2.83541087084413e+004	6.65404679788994e-001     6.73806112310588e-001
2.83577086363521e+004	6.65412775810232e-001     6.73891276911540e-001
2.83613090213213e+004	6.65420873878162e-001     6.73976452179428e-001
2.83649098634068e+004	6.65428973993304e-001     6.74061638115559e-001
2.83685111626667e+004	6.65437076156174e-001     6.74146834721222e-001
2.83721129191591e+004	6.65445180367280e-001     6.74232041997724e-001
2.83757151329419e+004	6.65453286627145e-001     6.74317259946361e-001
2.83793178040732e+004	6.65461394936283e-001     6.74402488568430e-001
2.83829209326111e+004	6.65469505295206e-001     6.74487727865238e-001
2.83865245186137e+004	6.65477617704425e-001     6.74572977838080e-001
2.83901285621390e+004	6.65485732164470e-001     6.74658238488255e-001
2.83937330632452e+004	6.65493848675851e-001     6.74743509817066e-001
2.83973380219903e+004	6.65501967239075e-001     6.74828791825812e-001
2.84009434384325e+004	6.65510087854674e-001     6.74914084515796e-001
2.84045493126298e+004	6.65518210523157e-001     6.74999387888313e-001
2.84081556446404e+004	6.65526335245030e-001     6.75084701944671e-001
2.84117624345223e+004	6.65534462020831e-001     6.75170026686165e-001
2.84153696823338e+004	6.65542590851059e-001     6.75255362114100e-001
2.84189773881330e+004	6.65550721736247e-001     6.75340708229772e-001
2.84225855519779e+004	6.65558854676902e-001     6.75426065034489e-001
2.84261941739269e+004	6.65566989673534e-001     6.75511432529547e-001
2.84298032540380e+004	6.65575126726678e-001     6.75596810716250e-001
2.84334127923693e+004	6.65583265836839e-001     6.75682199595901e-001
2.84370227889792e+004	6.65591407004536e-001     6.75767599169799e-001
2.84406332439257e+004	6.65599550230294e-001     6.75853009439250e-001
2.84442441572671e+004	6.65607695514618e-001     6.75938430405553e-001
2.84478555290615e+004	6.65615842858040e-001     6.76023862070011e-001
2.84514673593672e+004	6.65623992261068e-001     6.76109304433925e-001
2.84550796482423e+004	6.65632143724226e-001     6.76194757498600e-001
2.84586923957452e+004	6.65640297248030e-001     6.76280221265340e-001
2.84623056019339e+004	6.65648452832999e-001     6.76365695735447e-001
2.84659192668669e+004	6.65656610479660e-001     6.76451180910218e-001
2.84695333906022e+004	6.65664770188510e-001     6.76536676790966e-001
2.84731479731982e+004	6.65672931960088e-001     6.76622183378987e-001
2.84767630147131e+004	6.65681095794906e-001     6.76707700675588e-001
2.84803785152052e+004	6.65689261693489e-001     6.76793228682071e-001
2.84839944747328e+004	6.65697429656344e-001     6.76878767399742e-001
2.84876108933541e+004	6.65705599683998e-001     6.76964316829902e-001
2.84912277711274e+004	6.65713771776977e-001     6.77049876973856e-001
2.84948451081110e+004	6.65721945935788e-001     6.77135447832911e-001
2.84984629043632e+004	6.65730122160964e-001     6.77221029408369e-001
2.85020811599424e+004	6.65738300453009e-001     6.77306621701537e-001
2.85056998749068e+004	6.65746480812455e-001     6.77392224713713e-001
2.85093190493148e+004	6.65754663239827e-001     6.77477838446205e-001
2.85129386832247e+004	6.65762847735621e-001     6.77563462900325e-001
2.85165587766948e+004	6.65771034300386e-001     6.77649098077369e-001
2.85201793297835e+004	6.65779222934630e-001     6.77734743978644e-001
2.85238003425492e+004	6.65787413638869e-001     6.77820400605461e-001
2.85274218150502e+004	6.65795606413637e-001     6.77906067959115e-001
2.85310437473449e+004	6.65803801259438e-001     6.77991746040924e-001
2.85346661394916e+004	6.65811998176810e-001     6.78077434852185e-001
2.85382889915487e+004	6.65820197166262e-001     6.78163134394209e-001
2.85419123035747e+004	6.65828398228324e-001     6.78248844668297e-001
2.85455360756279e+004	6.65836601363509e-001     6.78334565675760e-001
2.85491603077668e+004	6.65844806572345e-001     6.78420297417901e-001
2.85527850000497e+004	6.65853013855356e-001     6.78506039896029e-001
2.85564101525351e+004	6.65861223213053e-001     6.78591793111453e-001
2.85600357652813e+004	6.65869434645971e-001     6.78677557065472e-001
2.85636618383470e+004	6.65877648154622e-001     6.78763331759399e-001
2.85672883717904e+004	6.65885863739536e-001     6.78849117194539e-001
2.85709153656700e+004	6.65894081401229e-001     6.78934913372202e-001
2.85745428200443e+004	6.65902301140225e-001     6.79020720293691e-001
2.85781707349718e+004	6.65910522957050e-001     6.79106537960320e-001
2.85817991105109e+004	6.65918746852231e-001     6.79192366373387e-001
2.85854279467201e+004	6.65926972826277e-001     6.79278205534211e-001
2.85890572436579e+004	6.65935200879723e-001     6.79364055444091e-001
2.85926870013828e+004	6.65943431013091e-001     6.79449916104335e-001
2.85963172199533e+004	6.65951663226895e-001     6.79535787516261e-001
2.85999478994279e+004	6.65959897521672e-001     6.79621669681171e-001
2.86035790398651e+004	6.65968133897930e-001     6.79707562600373e-001
2.86072106413235e+004	6.65976372356209e-001     6.79793466275174e-001
2.86108427038616e+004	6.65984612897020e-001     6.79879380706888e-001
2.86144752275379e+004	6.65992855520898e-001     6.79965305896820e-001
2.86181082124109e+004	6.66001100228364e-001     6.80051241846283e-001
2.86217416585393e+004	6.66009347019930e-001     6.80137188556578e-001
2.86253755659816e+004	6.66017595896134e-001     6.80223146029023e-001
2.86290099347963e+004	6.66025846857504e-001     6.80309114264925e-001
2.86326447650421e+004	6.66034099904548e-001     6.80395093265594e-001
2.86362800567775e+004	6.66042355037801e-001     6.80481083032342e-001
2.86399158100610e+004	6.66050612257788e-001     6.80567083566473e-001
2.86435520249515e+004	6.66058871565038e-001     6.80653094869302e-001
2.86471887015073e+004	6.66067132960070e-001     6.80739116942137e-001
2.86508258397871e+004	6.66075396443411e-001     6.80825149786289e-001
2.86544634398497e+004	6.66083662015581e-001     6.80911193403070e-001
2.86581015017535e+004	6.66091929677116e-001     6.80997247793790e-001
2.86617400255572e+004	6.66100199428529e-001     6.81083312959759e-001
2.86653790113195e+004	6.66108471270361e-001     6.81169388902287e-001
2.86690184590990e+004	6.66116745203134e-001     6.81255475622688e-001
2.86726583689544e+004	6.66125021227357e-001     6.81341573122273e-001
2.86762987409443e+004	6.66133299343576e-001     6.81427681402354e-001
2.86799395751274e+004	6.66141579552304e-001     6.81513800464236e-001
2.86835808715625e+004	6.66149861854093e-001     6.81599930309239e-001
2.86872226303081e+004	6.66158146249437e-001     6.81686070938672e-001
2.86908648514230e+004	6.66166432738876e-001     6.81772222353846e-001
2.86945075349659e+004	6.66174721322944e-001     6.81858384556073e-001
2.86981506809955e+004	6.66183012002158e-001     6.81944557546668e-001
2.87017942895705e+004	6.66191304777053e-001     6.82030741326938e-001
2.87054383607497e+004	6.66199599648150e-001     6.82116935898204e-001
2.87090828945918e+004	6.66207896615974e-001     6.82203141261773e-001
2.87127278911554e+004	6.66216195681061e-001     6.82289357418960e-001
2.87163733504995e+004	6.66224496843940e-001     6.82375584371074e-001
2.87200192726826e+004	6.66232800105124e-001     6.82461822119432e-001
2.87236656577637e+004	6.66241105465154e-001     6.82548070665347e-001
2.87273125058014e+004	6.66249412924554e-001     6.82634330010134e-001
2.87309598168545e+004	6.66257722483856e-001     6.82720600155103e-001
2.87346075909819e+004	6.66266034143584e-001     6.82806881101568e-001
2.87382558282422e+004	6.66274347904263e-001     6.82893172850849e-001
2.87419045286944e+004	6.66282663766427e-001     6.82979475404252e-001
2.87455536923973e+004	6.66290981730615e-001     6.83065788763096e-001
2.87492033194095e+004	6.66299301797329e-001     6.83152112928696e-001
2.87528534097900e+004	6.66307623967118e-001     6.83238447902360e-001
2.87565039635977e+004	6.66315948240515e-001     6.83324793685410e-001
2.87601549808912e+004	6.66324274618038e-001     6.83411150279159e-001
2.87638064617296e+004	6.66332603100217e-001     6.83497517684920e-001
2.87674584061715e+004	6.66340933687582e-001     6.83583895904007e-001
2.87711108142760e+004	6.66349266380665e-001     6.83670284937742e-001
2.87747636861018e+004	6.66357601180001e-001     6.83756684787432e-001
2.87784170217079e+004	6.66365938086113e-001     6.83843095454398e-001
2.87820708211530e+004	6.66374277099532e-001     6.83929516939953e-001
2.87857250844962e+004	6.66382618220782e-001     6.84015949245415e-001
2.87893798117963e+004	6.66390961450412e-001     6.84102392372094e-001
2.87930350031122e+004	6.66399306788929e-001     6.84188846321316e-001
2.87966906585029e+004	6.66407654236885e-001     6.84275311094388e-001
2.88003467780271e+004	6.66416003794794e-001     6.84361786692636e-001
2.88040033617440e+004	6.66424355463194e-001     6.84448273117366e-001
2.88076604097124e+004	6.66432709242613e-001     6.84534770369902e-001
2.88113179219912e+004	6.66441065133590e-001     6.84621278451557e-001
2.88149758986394e+004	6.66449423136651e-001     6.84707797363651e-001
2.88186343397160e+004	6.66457783252326e-001     6.84794327107498e-001
2.88222932452799e+004	6.66466145481147e-001     6.84880867684418e-001
2.88259526153901e+004	6.66474509823649e-001     6.84967419095725e-001
2.88296124501056e+004	6.66482876280355e-001     6.85053981342742e-001
2.88332727494854e+004	6.66491244851800e-001     6.85140554426784e-001
2.88369335135884e+004	6.66499615538530e-001     6.85227138349165e-001
2.88405947424736e+004	6.66507988341060e-001     6.85313733111207e-001
2.88442564362002e+004	6.66516363259934e-001     6.85400338714226e-001
2.88479185948271e+004	6.66524740295671e-001     6.85486955159547e-001
2.88515812184132e+004	6.66533119448816e-001     6.85573582448480e-001
2.88552443070177e+004	6.66541500719894e-001     6.85660220582347e-001
2.88589078606997e+004	6.66549884109449e-001     6.85746869562468e-001
2.88625718795180e+004	6.66558269618003e-001     6.85833529390156e-001
2.88662363635318e+004	6.66566657246085e-001     6.85920200066738e-001
2.88699013128002e+004	6.66575046994241e-001     6.86006881593529e-001
2.88735667273823e+004	6.66583438862995e-001     6.86093573971850e-001
2.88772326073370e+004	6.66591832852893e-001     6.86180277203015e-001
2.88808989527235e+004	6.66600228964448e-001     6.86266991288354e-001
2.88845657636009e+004	6.66608627198215e-001     6.86353716229175e-001
2.88882330400283e+004	6.66617027554718e-001     6.86440452026806e-001
2.88919007820648e+004	6.66625430034486e-001     6.86527198682563e-001
2.88955689897695e+004	6.66633834638063e-001     6.86613956197771e-001
2.88992376632015e+004	6.66642241365976e-001     6.86700724573743e-001
2.89029068024200e+004	6.66650650218763e-001     6.86787503811805e-001
2.89065764074840e+004	6.66659061196956e-001     6.86874293913274e-001
2.89102464784528e+004	6.66667474301091e-001     6.86961094879478e-001
2.89139170153855e+004	6.66675889531714e-001     6.87047906711729e-001
2.89175880183413e+004	6.66684306889341e-001     6.87134729411351e-001
2.89212594873793e+004	6.66692726374517e-001     6.87221562979668e-001
2.89249314225587e+004	6.66701147987775e-001     6.87308407418000e-001
2.89286038239386e+004	6.66709571729649e-001     6.87395262727666e-001
2.89322766915783e+004	6.66717997600673e-001     6.87482128909989e-001
2.89359500255370e+004	6.66726425601393e-001     6.87569005966294e-001
2.89396238258739e+004	6.66734855732342e-001     6.87655893897897e-001
2.89432980926482e+004	6.66743287994048e-001     6.87742792706124e-001
2.89469728259190e+004	6.66751722387046e-001     6.87829702392297e-001
2.89506480257457e+004	6.66760158911879e-001     6.87916622957738e-001
2.89543236921875e+004	6.66768597569083e-001     6.88003554403768e-001
2.89579998253036e+004	6.66777038359200e-001     6.88090496731712e-001
2.89616764251532e+004	6.66785481282750e-001     6.88177449942894e-001
2.89653534917957e+004	6.66793926340278e-001     6.88264414038630e-001
2.89690310252903e+004	6.66802373532326e-001     6.88351389020249e-001
2.89727090256962e+004	6.66810822859425e-001     6.88438374889077e-001
2.89763874930727e+004	6.66819274322112e-001     6.88525371646431e-001
2.89800664274792e+004	6.66827727920928e-001     6.88612379293633e-001
2.89837458289749e+004	6.66836183656413e-001     6.88699397832013e-001
2.89874256976192e+004	6.66844641529096e-001     6.88786427262894e-001
2.89911060334713e+004	6.66853101539520e-001     6.88873467587596e-001
2.89947868365905e+004	6.66861563688213e-001     6.88960518807449e-001
2.89984681070362e+004	6.66870027975730e-001     6.89047580923768e-001
2.90021498448678e+004	6.66878494402599e-001     6.89134653937888e-001
2.90058320501444e+004	6.66886962969359e-001     6.89221737851129e-001
2.90095147229256e+004	6.66895433676546e-001     6.89308832664813e-001
2.90131978632707e+004	6.66903906524706e-001     6.89395938380266e-001
2.90168814712390e+004	6.66912381514374e-001     6.89483054998816e-001
2.90205655468899e+004	6.66920858646082e-001     6.89570182521787e-001
2.90242500902827e+004	6.66929337920376e-001     6.89657320950501e-001
2.90279351014769e+004	6.66937819337790e-001     6.89744470286289e-001
2.90316205805319e+004	6.66946302898872e-001     6.89831630530470e-001
2.90353065275070e+004	6.66954788604151e-001     6.89918801684374e-001
2.90389929424617e+004	6.66963276454172e-001     6.90005983749328e-001
2.90426798254553e+004	6.66971766449477e-001     6.90093176726657e-001
2.90463671765474e+004	6.66980258590604e-001     6.90180380617684e-001
2.90500549957973e+004	6.66988752878083e-001     6.90267595423740e-001
2.90537432832644e+004	6.66997249312468e-001     6.90354821146145e-001
2.90574320390083e+004	6.67005747894292e-001     6.90442057786231e-001
2.90611212630884e+004	6.67014248624090e-001     6.90529305345325e-001
2.90648109555641e+004	6.67022751502419e-001     6.90616563824749e-001
2.90685011164949e+004	6.67031256529798e-001     6.90703833225839e-001
2.90721917459402e+004	6.67039763706784e-001     6.90791113549912e-001
2.90758828439597e+004	6.67048273033908e-001     6.90878404798300e-001
2.90795744106127e+004	6.67056784511720e-001     6.90965706972331e-001
2.90832664459587e+004	6.67065298140756e-001     6.91053020073330e-001
2.90869589500573e+004	6.67073813921554e-001     6.91140344102630e-001
2.90906519229680e+004	6.67082331854665e-001     6.91227679061552e-001
